,emg timestamp,esp timestamp,ch_1,ch_2,ch_3,ch_4,foot angle,shank angle,shank-90,ankle ankle,index
1802,1618666449.081,1618666449.08739,-191.0957947,-96.95316315,-41.35207367,-125.4960861,-0.6,90.0,0.0,-0.6,1802.0
1803,1618666449.127,1618666449.12237,-196.7841797,-108.3561249,-55.41409683,-133.8547668,-0.6,89.9,-0.09999999999999432,-0.5000000000000057,1803.0
1804,1618666449.127,1618666449.1243699,-200.6736755,-105.9700623,-55.79182816,-126.7938309,-0.6,89.9,-0.09999999999999432,-0.5000000000000057,1804.0
1805,1618666449.157,1618666449.15735,-188.750885,-119.2392273,-54.22480774,-152.4495392,-0.6,89.9,-0.09999999999999432,-0.5000000000000057,1805.0
1806,1618666449.157,1618666449.15935,-170.8143158,-112.9823761,-56.76794052,-163.3550873,-0.6,89.9,-0.09999999999999432,-0.5000000000000057,1806.0
1807,1618666449.187,1618666449.1883302,-198.7962494,-117.0401688,-61.83176422,-131.8165131,-0.6,89.8,-0.20000000000000284,-0.39999999999999714,1807.0
1808,1618666449.217,1618666449.21631,-183.1111145,-101.5121078,-54.92417145,-187.0473633,-0.6,89.8,-0.20000000000000284,-0.39999999999999714,1808.0
1809,1618666449.217,1618666449.2183099,-174.4345398,-126.8985443,-87.42015839,-133.1105194,-0.6,89.8,-0.20000000000000284,-0.39999999999999714,1809.0
1810,1618666449.261,1618666449.25529,-208.3105621,-110.888031,-61.89534378,-128.170105,-0.6,89.7,-0.29999999999999716,-0.3000000000000028,1810.0
1811,1618666449.261,1618666449.25731,-197.8575439,-111.8491898,-62.45632935,-132.3027039,-0.6,89.7,-0.29999999999999716,-0.3000000000000028,1811.0
1812,1618666449.291,1618666449.2862802,-176.3942566,-117.631073,-60.35450363,-163.4149323,-0.6,89.7,-0.29999999999999716,-0.3000000000000028,1812.0
1813,1618666449.321,1618666449.31828,-208.1160889,-111.2208862,-66.28598785,-120.0881882,-0.6,89.6,-0.4000000000000057,-0.1999999999999943,1813.0
1814,1618666449.321,1618666449.32025,-187.2362213,-121.8010635,-73.45911407,-155.2918701,-0.6,89.6,-0.4000000000000057,-0.1999999999999943,1814.0
1815,1618666449.351,1618666449.34724,-174.2512817,-143.5074463,-92.11747742,-169.4660797,-0.6,89.5,-0.5,-0.09999999999999998,1815.0
1816,1618666449.382,1618666449.38222,-214.0662689,-116.4380417,-71.5405426,-123.7271118,-0.6,89.5,-0.5,-0.09999999999999998,1816.0
1817,1618666449.382,1618666449.38322,-197.8350983,-114.6129761,-68.27561188,-181.4038544,-0.6,89.4,-0.5999999999999943,-5.662137425588298e-15,1817.0
1818,1618666449.411,1618666449.41621,-169.8980408,-163.5645294,-109.4070358,-186.3479919,-0.6,89.4,-0.5999999999999943,-5.662137425588298e-15,1818.0
1819,1618666449.411,1618666449.4182,-160.0808105,-72.04543304,-65.8184967,-249.8440094,-0.6,89.4,-0.5999999999999943,-5.662137425588298e-15,1819.0
1820,1618666449.456,1618666449.45219,-202.67453,-118.4426346,-77.4159317,-150.5833282,-0.6,89.4,-0.5999999999999943,-5.662137425588298e-15,1820.0
1821,1618666449.487,1618666449.4851599,-203.7104797,-102.8098526,-48.41300583,-104.6536179,-0.6,89.3,-0.7000000000000028,0.10000000000000286,1821.0
1822,1618666449.487,1618666449.48616,-176.1212311,-103.1015625,-60.68361664,-158.1117554,-0.6,89.3,-0.7000000000000028,0.10000000000000286,1822.0
1823,1618666449.517,1618666449.51381,177.2039337,-160.2023621,-97.48049164,-217.4490051,-0.6,89.3,-0.7000000000000028,0.10000000000000286,1823.0
1824,1618666449.517,1618666449.5148098,299.1134644,-104.6760635,-72.12770844,-122.4181442,-0.7,89.5,-0.5,-0.19999999999999996,1824.0
1825,1618666449.547,1618666449.54582,302.6326904,-87.38650513,-62.50868607,-112.2605743,-0.7,89.5,-0.5,-0.19999999999999996,1825.0
1826,1618666449.577,1618666449.57979,322.3606873,-110.8281937,-68.34293365,-136.9962769,-0.7,89.5,-0.5,-0.19999999999999996,1826.0
1827,1618666449.577,1618666449.5827901,306.114563,-110.3195724,-73.3431778,-119.2728882,-0.7,89.5,-0.5,-0.19999999999999996,1827.0
1828,1618666449.623,1618666449.6117802,353.5439758,-163.7664795,-111.8117905,-190.630188,-0.7,89.2,-0.7999999999999972,0.0999999999999972,1828.0
1829,1618666449.636,1618666449.64274,381.3015137,-482.8453979,148.0402069,-285.6386108,-0.7,89.2,-0.7999999999999972,0.0999999999999972,1829.0
1830,1618666449.651,1618666449.64374,344.8711243,-592.1065674,-96.00697327,-11.10750294,-0.7,89.2,-0.7999999999999972,0.0999999999999972,1830.0
1831,1618666449.681,1618666449.6807199,377.7673035,-483.5223083,-13.70299339,-37.8290863,-0.7,88.7,-1.2999999999999972,0.5999999999999972,1831.0
1832,1618666449.681,1618666449.68172,405.0349121,-583.3552246,41.50540924,-96.83348846,-0.7,88.7,-1.2999999999999972,0.5999999999999972,1832.0
1833,1618666449.711,1618666449.7087,-111.9146347,-168.5442047,-182.9877014,-27.35923767,-0.9,88.0,-2.0,1.1,1833.0
1834,1618666449.756,1618666449.74968,-152.0250702,129.5501404,-7.485409737,-158.2594757,-1.2,87.4,-2.5999999999999943,1.3999999999999944,1834.0
1835,1618666449.756,1618666449.75068,-191.2753143,-1.215467453,-72.81771851,-281.9585266,-1.2,87.4,-2.5999999999999943,1.3999999999999944,1835.0
1836,1618666449.772,1618666449.7756698,-189.8915558,51.42736435,37.26997375,-483.4381714,-1.2,87.4,-2.5999999999999943,1.3999999999999944,1836.0
1837,1618666449.772,1618666449.77666,-250.070282,-190.7386322,-85.21549225,-488.9395752,-1.2,87.4,-2.5999999999999943,1.3999999999999944,1837.0
1838,1618666449.802,1618666449.8066401,-229.6092834,-194.0297546,-202.5885162,-1058.86853,-1.8,86.8,-3.200000000000003,1.4000000000000028,1838.0
1839,1618666449.846,1618666449.8436198,-251.4203796,34.66139221,-663.0543213,-998.3064575,-2.5,86.6,-3.4000000000000057,0.9000000000000057,1839.0
1840,1618666449.846,1618666449.8456302,-216.396225,53.74236298,-654.2805176,-1068.104248,-2.5,86.6,-3.4000000000000057,0.9000000000000057,1840.0
1841,1618666449.876,1618666449.87361,-137.0617218,-130.3429871,-634.1000366,-1158.53125,-4.0,86.5,-3.5,-0.5,1841.0
1842,1618666449.876,1618666449.87461,-174.1727448,25.95490646,-514.8795166,-1290.310303,-4.0,86.5,-3.5,-0.5,1842.0
1843,1618666449.906,1618666449.9056,-206.313446,208.7350311,-778.4994507,-1100.755371,-4.0,86.5,-3.5,-0.5,1843.0
1844,1618666449.936,1618666449.94357,-198.0033875,1004.297791,-949.296936,-1302.788574,-5.6,86.6,-3.4000000000000057,-2.199999999999994,1844.0
1845,1618666449.952,1618666449.94556,-225.9367065,1071.88147,-496.8868408,-1344.516479,-5.6,86.6,-3.4000000000000057,-2.199999999999994,1845.0
1846,1618666449.982,1618666449.97555,-81.84210205,998.9852295,7.801431179,-1166.108276,-7.9,86.9,-3.0999999999999943,-4.800000000000006,1846.0
1847,1618666449.982,1618666449.97655,-214.5786285,1138.152588,-98.28830719,-1389.053101,-7.9,86.9,-3.0999999999999943,-4.800000000000006,1847.0
1848,1618666450.012,1618666450.00655,-286.2650452,1795.374512,-4.854390144,-1551.966797,-10.9,87.4,-2.5999999999999943,-8.300000000000006,1848.0
1849,1618666450.042,1618666450.04353,-224.5753784,1511.70874,-599.1674805,-1577.194336,-10.9,87.4,-2.5999999999999943,-8.300000000000006,1849.0
1850,1618666450.042,1618666450.04651,-97.11959076,1544.444092,-813.267395,-1458.267456,-10.9,87.4,-2.5999999999999943,-8.300000000000006,1850.0
1851,1618666450.072,1618666450.06851,-306.2435913,1377.939941,-1224.525513,-1451.670166,-13.6,87.5,-2.5,-11.1,1851.0
1852,1618666450.102,1618666450.1064901,-170.369278,1851.179443,-2095.662354,-1600.17041,-17.8,88.2,-1.7999999999999972,-16.000000000000004,1852.0
1853,1618666450.102,1618666450.10749,-166.6630249,1841.085449,-2082.748535,-1364.274414,-17.8,88.2,-1.7999999999999972,-16.000000000000004,1853.0
1854,1618666450.146,1618666450.14146,-324.8084412,2828.834229,-2667.205078,-1501.268799,-17.8,88.2,-1.7999999999999972,-16.000000000000004,1854.0
1855,1618666450.146,1618666450.14245,-282.3418884,3030.736328,-2513.446533,-1570.180176,-17.8,88.2,-1.7999999999999972,-16.000000000000004,1855.0
1856,1618666450.178,1618666450.17044,-171.7941742,2942.321533,-2513.779297,-1594.822388,-20.6,89.1,-0.9000000000000057,-19.699999999999996,1856.0
1857,1618666450.206,1618666450.2044199,-260.2652588,2755.447998,-3136.919678,-2018.6521,-23.7,89.9,-0.09999999999999432,-23.600000000000005,1857.0
1858,1618666450.206,1618666450.20542,-176.7869415,2987.463867,-2912.948242,-2104.729736,-23.7,89.9,-0.09999999999999432,-23.600000000000005,1858.0
1859,1618666450.236,1618666450.23441,-10.57830715,3148.273926,-2790.176758,-2237.189453,-23.7,89.9,-0.09999999999999432,-23.600000000000005,1859.0
1860,1618666450.236,1618666450.2364,190.1028595,2969.024414,-2798.213623,-2392.644043,-25.7,90.2,0.20000000000000284,-25.900000000000002,1860.0
1861,1618666450.266,1618666450.26638,310.445343,3386.176514,-2195.889648,-2521.850098,-25.7,90.2,0.20000000000000284,-25.900000000000002,1861.0
1862,1618666450.296,1618666450.30238,363.9857483,2824.419189,-2471.067871,-2621.563232,-26.9,90.2,0.20000000000000284,-27.1,1862.0
1863,1618666450.296,1618666450.30336,298.0064392,2752.9646,-2390.689941,-2619.779297,-26.9,90.2,0.20000000000000284,-27.1,1863.0
1864,1618666450.342,1618666450.34134,306.6044922,2744.845459,-2559.61377,-2635.700195,-27.9,90.2,0.20000000000000284,-28.1,1864.0
1865,1618666450.342,1618666450.34234,344.4672241,2953.187744,-2505.826416,-2540.411133,-27.9,90.2,0.20000000000000284,-28.1,1865.0
1866,1618666450.372,1618666450.36532,307.5581665,3434.071533,-2463.118652,-2759.326172,-27.9,90.2,0.20000000000000284,-28.1,1866.0
1867,1618666450.402,1618666450.4043,267.3467407,3715.669189,-2365.232422,-2917.611816,-28.6,90.1,0.09999999999999432,-28.699999999999996,1867.0
1868,1618666450.402,1618666450.4053,299.4725037,3840.263916,-2161.261963,-3105.500732,-28.6,90.1,0.09999999999999432,-28.699999999999996,1868.0
1869,1618666450.432,1618666450.43631,218.7878876,4072.71167,-2201.884766,-3384.562744,-29.0,89.8,-0.20000000000000284,-28.799999999999997,1869.0
1870,1618666450.432,1618666450.43828,314.0880127,3839.497314,-2176.849854,-3460.127441,-29.0,89.8,-0.20000000000000284,-28.799999999999997,1870.0
1871,1618666450.476,1618666450.47326,282.2053833,4236.231445,-2056.574707,-3520.208984,-29.4,89.8,-0.20000000000000284,-29.199999999999996,1871.0
1872,1618666450.476,1618666450.47526,253.52034,4222.404785,-1954.396973,-3275.946777,-29.4,89.8,-0.20000000000000284,-29.199999999999996,1872.0
1873,1618666450.506,1618666450.50224,364.5205688,4171.441406,-1410.938965,-3141.29541,-29.7,89.9,-0.09999999999999432,-29.600000000000005,1873.0
1874,1618666450.536,1618666450.5311,278.342041,4443.511719,-836.6287231,-3051.997803,-29.7,89.9,-0.09999999999999432,-29.600000000000005,1874.0
1875,1618666450.566,1618666450.56408,296.5778198,4657.600586,-818.8155518,-2543.728516,-30.2,89.8,-0.20000000000000284,-29.999999999999996,1875.0
1876,1618666450.566,1618666450.5650802,273.708313,4680.570801,-710.7960205,-2516.105469,-30.2,89.8,-0.20000000000000284,-29.999999999999996,1876.0
1877,1618666450.596,1618666450.60206,238.2017059,4771.663574,-672.8323364,-2559.626709,-30.6,90.0,0.0,-30.6,1877.0
1878,1618666450.612,1618666450.60406,283.7985535,4843.582031,-693.7645264,-2613.054932,-30.6,90.0,0.0,-30.6,1878.0
1879,1618666450.626,1618666450.62788,321.4107361,4801.878418,-441.7626038,-2552.053467,-30.9,90.1,0.09999999999999432,-30.999999999999993,1879.0
1880,1618666450.672,1618666450.66486,326.0220337,5597.104492,-214.2326965,-2658.850098,-30.9,90.1,0.09999999999999432,-30.999999999999993,1880.0
1881,1618666450.672,1618666450.6668599,299.0498657,5716.466797,-200.0098572,-2642.02417,-30.9,90.1,0.09999999999999432,-30.999999999999993,1881.0
1882,1618666450.702,1618666450.69784,281.70047,5636.230957,-226.0732117,-2622.19165,-31.1,90.2,0.20000000000000284,-31.300000000000004,1882.0
1883,1618666450.702,1618666450.69984,345.1927795,5431.54834,-153.0030518,-2654.414551,-31.1,90.2,0.20000000000000284,-31.300000000000004,1883.0
1884,1618666450.731,1618666450.72782,-224.2275696,-237.8127594,160.8531036,-356.1188965,-31.1,90.1,0.09999999999999432,-31.199999999999996,1884.0
1885,1618666450.761,1618666450.76181,-173.615509,-111.4190979,291.2185364,-210.6760406,-30.9,90.0,0.0,-30.9,1885.0
1886,1618666450.761,1618666450.76381,-196.167099,-37.8216095,382.0046082,-191.0340881,-30.9,90.0,0.0,-30.9,1886.0
1887,1618666450.791,1618666450.79179,-242.67276,-253.9429474,480.068512,-507.6558838,-30.9,90.0,0.0,-30.9,1887.0
1888,1618666450.821,1618666450.8237698,-200.52034,-274.5890503,709.6459961,-709.1654663,-31.0,90.2,0.20000000000000284,-31.200000000000003,1888.0
1889,1618666450.821,1618666450.82577,-246.0985107,-120.108757,892.9908447,-613.9887085,-31.0,90.2,0.20000000000000284,-31.200000000000003,1889.0
1890,1618666450.867,1618666450.86275,-52.00518036,261.592926,1580.270386,-1245.136108,-31.3,90.6,0.5999999999999943,-31.899999999999995,1890.0
1891,1618666450.867,1618666450.8647401,-259.2106018,135.1805573,1616.758789,-1139.644775,-31.3,90.6,0.5999999999999943,-31.899999999999995,1891.0
1892,1618666450.897,1618666450.89773,-218.7523651,463.7382507,2096.234375,-593.1387939,-31.5,90.4,0.4000000000000057,-31.900000000000006,1892.0
1893,1618666450.897,1618666450.89973,-205.2737579,330.9718018,1855.442871,-669.3803711,-31.5,90.4,0.4000000000000057,-31.900000000000006,1893.0
1894,1618666450.927,1618666450.92471,-125.3745346,-106.0486069,1936.983887,-718.5338745,-31.5,90.4,0.4000000000000057,-31.900000000000006,1894.0
1895,1618666450.957,1618666450.9557,-322.949707,261.6452637,1825.104858,-631.9813843,-31.6,90.5,0.5,-32.1,1895.0
1896,1618666450.957,1618666450.95869,-198.8373871,273.3623657,1834.899658,-696.4609985,-31.6,90.5,0.5,-32.1,1896.0
1897,1618666450.987,1618666450.99169,-231.2997284,400.7919922,2107.839355,-625.1896973,-31.9,90.6,0.5999999999999943,-32.49999999999999,1897.0
1898,1618666451.031,1618666451.03365,-305.1403198,283.7218933,2179.144287,-564.6893921,-31.9,90.3,0.29999999999999716,-32.199999999999996,1898.0
1899,1618666451.031,1618666451.03465,-227.7355957,329.5169678,2245.961426,-621.2890015,-31.9,90.3,0.29999999999999716,-32.199999999999996,1899.0
1900,1618666451.047,1618666451.03565,-174.984314,413.0065002,2002.963257,-683.2067871,-31.9,90.3,0.29999999999999716,-32.199999999999996,1900.0
1901,1618666451.061,1618666451.05563,-178.5072937,394.3032532,1798.050415,-676.6843872,-31.9,90.3,0.29999999999999716,-32.199999999999996,1901.0
1902,1618666451.091,1618666451.08863,-287.2972412,689.6861572,1757.547241,-559.4385376,-31.6,90.2,0.20000000000000284,-31.800000000000004,1902.0
1903,1618666451.121,1618666451.12659,-235.2228851,735.5822144,2250.108887,-661.5303345,-31.5,90.2,0.20000000000000284,-31.700000000000003,1903.0
1904,1618666451.121,1618666451.12859,-249.5541687,782.8545532,2303.645508,-624.2023926,-31.5,90.2,0.20000000000000284,-31.700000000000003,1904.0
1905,1618666451.151,1618666451.15458,-266.7988586,1315.530396,2825.774902,-713.6159058,-31.5,90.2,0.20000000000000284,-31.700000000000003,1905.0
1906,1618666451.151,1618666451.15658,-175.4966736,1386.94751,3010.761475,-680.3869019,-31.5,90.2,0.20000000000000284,-31.700000000000003,1906.0
1907,1618666451.197,1618666451.18956,-288.8156433,1247.727905,2775.667725,-513.5462036,-31.4,90.1,0.09999999999999432,-31.499999999999993,1907.0
1908,1618666451.243,1618666451.23253,-266.2079468,1269.812012,2747.719482,-616.9020996,-31.1,90.1,0.09999999999999432,-31.199999999999996,1908.0
1909,1618666451.243,1618666451.23453,-266.4061584,1293.343384,2770.241211,-646.5632324,-31.1,90.1,0.09999999999999432,-31.199999999999996,1909.0
1910,1618666451.256,1618666451.25352,-268.6687927,1550.065063,3216.925537,-660.9992676,-31.1,90.1,0.09999999999999432,-31.199999999999996,1910.0
1911,1618666451.256,1618666451.25452,-303.6032104,1676.726196,3189.73999,-624.7147827,-31.1,90.1,0.09999999999999432,-31.199999999999996,1911.0
1912,1618666451.288,1618666451.2885,-264.2931213,1770.556519,3208.151611,-627.2766113,-30.9,90.0,0.0,-30.9,1912.0
1913,1618666451.317,1618666451.32148,-240.9561462,1807.574097,3246.593994,-668.0789185,-30.5,89.9,-0.09999999999999432,-30.400000000000006,1913.0
1914,1618666451.407,1618666451.40543,-287.6525269,1784.771851,3750.050049,-623.5404053,-29.3,89.4,-0.5999999999999943,-28.700000000000006,1914.0
1915,1618666451.421,1618666451.42044,-312.6911621,1745.084106,3732.524902,-562.9091797,-29.3,89.4,-0.5999999999999943,-28.700000000000006,1915.0
1916,1618666451.421,1618666451.4214199,-296.8152771,1742.507324,3721.346191,-618.4279785,-29.3,89.4,-0.5999999999999943,-28.700000000000006,1916.0
1917,1618666451.437,1618666451.42243,-240.8177643,1841.80542,3789.004883,-649.9366455,-29.3,89.4,-0.5999999999999943,-28.700000000000006,1917.0
1918,1618666451.437,1618666451.4244301,-229.3213196,1875.655151,3854.898193,-659.0956421,-29.3,89.4,-0.5999999999999943,-28.700000000000006,1918.0
1919,1618666451.437,1618666451.42642,-265.6731567,1851.738525,3764.078369,-674.9977417,-29.3,89.4,-0.5999999999999943,-28.700000000000006,1919.0
1920,1618666451.437,1618666451.44141,-283.7293701,1708.627563,3694.370361,-619.385376,-28.0,88.6,-1.4000000000000057,-26.599999999999994,1920.0
1921,1618666451.467,1618666451.46642,-227.3017731,1582.310547,3535.265625,-649.4093018,-28.0,88.6,-1.4000000000000057,-26.599999999999994,1921.0
1922,1618666451.497,1618666451.4983802,-287.704895,1644.77063,3236.447754,-684.5718384,-26.2,87.9,-2.0999999999999943,-24.100000000000005,1922.0
1923,1618666451.497,1618666451.49938,-263.0103455,1709.613037,3219.861328,-620.0436401,-26.2,87.9,-2.0999999999999943,-24.100000000000005,1923.0
1924,1618666451.527,1618666451.53336,-298.7488098,1843.493896,3308.668945,-626.5959473,-23.7,87.5,-2.5,-21.2,1924.0
1925,1618666451.541,1618666451.5353599,-225.0840149,2159.255615,3280.735596,-847.6913452,-23.7,87.5,-2.5,-21.2,1925.0
1926,1618666451.571,1618666451.56434,-266.1742859,2226.547607,3294.131836,-1073.5271,-20.0,87.2,-2.799999999999997,-17.200000000000003,1926.0
1927,1618666451.601,1618666451.59932,-320.5112915,2793.907227,2809.386719,-1076.481567,-20.0,87.2,-2.799999999999997,-17.200000000000003,1927.0
1928,1618666451.601,1618666451.60132,-263.1038208,2917.073242,2826.94165,-1106.688721,-20.0,87.2,-2.799999999999997,-17.200000000000003,1928.0
1929,1618666451.631,1618666451.6303,-265.2505493,3322.196045,2833.407959,-1123.858643,-16.1,87.2,-2.799999999999997,-13.300000000000004,1929.0
1930,1618666451.661,1618666451.66429,-172.5907745,3461.48877,2784.695801,-1151.59375,-12.5,87.1,-2.9000000000000057,-9.599999999999994,1930.0
1931,1618666451.661,1618666451.66529,-225.5402832,3419.467285,2894.746094,-1186.438354,-12.5,87.1,-2.9000000000000057,-9.599999999999994,1931.0
1932,1618666451.691,1618666451.69227,-204.881073,2800.190186,2901.541504,-1043.248779,-8.6,87.7,-2.299999999999997,-6.3000000000000025,1932.0
1933,1618666451.721,1618666451.72625,-157.7022247,-89.87540436,-32.64745712,-228.9828491,-8.6,87.7,-2.299999999999997,-6.3000000000000025,1933.0
1934,1618666451.721,1618666451.72825,-285.7489319,-257.8193665,-119.6973648,-302.8309326,-8.6,87.7,-2.299999999999997,-6.3000000000000025,1934.0
1935,1618666451.766,1618666451.7622302,-597.288208,-180.7138367,-63.99155807,-166.7957916,-5.8,88.5,-1.5,-4.3,1935.0
1936,1618666451.766,1618666451.76323,-745.0067749,-163.0315857,-53.83773041,-81.8215332,-5.8,88.5,-1.5,-4.3,1936.0
1937,1618666451.782,1618666451.78822,-756.2489014,-156.1352081,-42.62176895,-65.99427795,-3.6,88.8,-1.2000000000000028,-2.3999999999999972,1937.0
1938,1618666451.811,1618666451.82421,-311.913269,-108.5375061,7.440530777,-57.98340988,-2.2,88.5,-1.5,-0.7000000000000002,1938.0
1939,1618666451.811,1618666451.82519,-463.8766174,-287.0541382,-132.1437531,-158.6315918,-2.2,88.5,-1.5,-0.7000000000000002,1939.0
1940,1618666451.856,1618666451.85818,90.71127319,-215.7978363,-78.49862671,-166.3993683,-2.2,88.5,-1.5,-0.7000000000000002,1940.0
1941,1618666451.856,1618666451.85918,6.941254139,-195.1648102,-62.04681015,-127.2313995,-2.2,88.5,-1.5,-0.7000000000000002,1941.0
1942,1618666451.887,1618666451.88716,127.7699432,-169.1126709,-55.39726639,-104.1674347,0.2,88.0,-2.0,2.2,1942.0
1943,1618666451.916,1618666451.9229,423.1528625,-190.9723816,-81.16892242,-164.293808,1.3,87.7,-2.299999999999997,3.599999999999997,1943.0
1944,1618666451.932,1618666451.9249,315.9187012,-164.804306,-63.93172073,-133.9370422,1.3,87.7,-2.299999999999997,3.599999999999997,1944.0
1945,1618666451.962,1618666451.95688,539.7891235,-180.5305786,-83.37545776,-162.9998016,1.9,88.0,-2.0,3.9,1945.0
1946,1618666451.962,1618666451.9588802,462.2572327,-121.3391876,-53.90504837,-70.18669891,1.9,88.0,-2.0,3.9,1946.0
1947,1618666451.992,1618666451.98786,289.3897095,-122.8575821,-49.43586731,-98.53514099,1.9,88.0,-2.0,3.9,1947.0
1948,1618666452.036,1618666452.02984,519.5880127,-162.9979248,-76.93161011,-165.6813049,2.0,88.1,-1.9000000000000057,3.9000000000000057,1948.0
1949,1618666452.036,1618666452.0308301,528.4777832,-169.2248688,-79.03343201,-166.7845764,2.0,88.1,-1.9000000000000057,3.9000000000000057,1949.0
1950,1618666452.052,1618666452.05282,513.9632568,-165.7280579,-80.96322632,-141.1064301,2.3,88.2,-1.7999999999999972,4.099999999999997,1950.0
1951,1618666452.096,1618666452.08982,590.7508545,-162.6912537,-83.6746521,-159.9742279,2.3,88.5,-1.5,3.8,1951.0
1952,1618666452.096,1618666452.0908,650.4284668,-162.7735291,-79.37751007,-164.7612915,2.3,88.5,-1.5,3.8,1952.0
1953,1618666452.126,1618666452.1247802,898.6605835,-218.5578766,-111.136734,-272.9528503,2.0,88.6,-1.4000000000000057,3.4000000000000057,1953.0
1954,1618666452.126,1618666452.12778,913.6725464,-154.1156616,-84.36279297,-144.5284271,2.0,88.6,-1.4000000000000057,3.4000000000000057,1954.0
1955,1618666452.142,1618666452.1487699,765.3817749,-132.2746582,-72.95610046,-85.36695862,2.0,88.6,-1.4000000000000057,3.4000000000000057,1955.0
1956,1618666452.186,1618666452.18774,913.4967651,-157.4778442,-87.22007751,-105.2108688,1.8,88.5,-1.5,3.3,1956.0
1957,1618666452.186,1618666452.18875,782.6638184,-140.7791901,-79.05213165,-92.4802475,1.8,88.5,-1.5,3.3,1957.0
1958,1618666452.216,1618666452.2197301,861.4896851,-167.8036957,-89.44532013,-157.1917419,1.8,88.5,-1.5,3.3,1958.0
1959,1618666452.216,1618666452.22073,851.979126,-165.0287018,-82.28714752,-144.0160675,1.8,88.5,-1.5,3.3,1959.0
1960,1618666452.246,1618666452.24871,859.3168335,-167.9906921,-95.63858795,-145.4671478,1.8,88.5,-1.5,3.3,1960.0
1961,1618666452.292,1618666452.28869,790.368042,-168.4731445,-91.33396912,-133.2601166,1.6,88.6,-1.4000000000000057,3.0000000000000058,1961.0
1962,1618666452.292,1618666452.2906802,778.7893066,-166.5844879,-93.61904907,-144.6967316,1.6,88.6,-1.4000000000000057,3.0000000000000058,1962.0
1963,1618666452.322,1618666452.32367,851.5714722,-161.8236084,-90.81037903,-167.2894592,1.4,88.6,-1.4000000000000057,2.8000000000000056,1963.0
1964,1618666452.322,1618666452.32566,816.2855225,-169.1949463,-89.99507904,-141.8020477,1.4,88.6,-1.4000000000000057,2.8000000000000056,1964.0
1965,1618666452.352,1618666452.35065,1165.844604,-199.0019531,-116.8326035,-176.8972626,0.7,89.2,-0.7999999999999972,1.4999999999999971,1965.0
1966,1618666452.398,1618666452.38763,1312.265503,-162.1751556,-91.34892273,-151.8474121,0.5,89.0,-1.0,1.5,1966.0
1967,1618666452.398,1618666452.3886302,1284.466797,-163.3233032,-88.8656311,-134.1389923,0.5,89.0,-1.0,1.5,1967.0
1968,1618666452.426,1618666452.42361,1282.723999,-158.2632141,-89.52385712,-147.4792175,0.5,89.0,-1.0,1.5,1968.0
1969,1618666452.426,1618666452.42461,1307.474609,-160.8886261,-91.41998291,-150.5982971,0.5,89.0,-1.0,1.5,1969.0
1970,1618666452.442,1618666452.4486,1296.696289,-166.932312,-87.74740601,-154.7234039,0.3,89.1,-0.9000000000000057,1.2000000000000057,1970.0
1971,1618666452.486,1618666452.48557,1264.46582,-153.2367859,-90.51493073,-142.5350647,0.1,89.2,-0.7999999999999972,0.8999999999999971,1971.0
1972,1618666452.486,1618666452.48657,1288.397461,-156.7635193,-89.42287445,-163.579483,0.1,89.2,-0.7999999999999972,0.8999999999999971,1972.0
1973,1618666452.516,1618666452.51656,1278.920532,-163.5102997,-89.20222473,-152.6552429,0.0,89.6,-0.4000000000000057,0.4000000000000057,1973.0
1974,1618666452.516,1618666452.5195599,1245.115601,-161.0382233,-86.513237,-139.9320984,0.0,89.6,-0.4000000000000057,0.4000000000000057,1974.0
1975,1618666452.546,1618666452.54854,1254.304443,-153.3714294,-92.30634308,-149.79422,0.0,89.6,-0.4000000000000057,0.4000000000000057,1975.0
1976,1618666452.592,1618666452.58252,1252.726196,-157.2871094,-91.98097229,-122.9791336,-0.1,89.9,-0.09999999999999432,-5.689893001203927e-15,1976.0
1977,1618666452.592,1618666452.5845199,1243.94873,-158.2482605,-88.3719635,-117.8816452,-0.1,89.9,-0.09999999999999432,-5.689893001203927e-15,1977.0
1978,1618666452.606,1618666452.6135,1265.729858,-157.0627136,-90.21199799,-135.3544617,-0.2,90.3,0.29999999999999716,-0.49999999999999717,1978.0
1979,1618666452.622,1618666452.6155,1261.010132,-159.448761,-88.06529236,-139.5842896,-0.2,90.3,0.29999999999999716,-0.49999999999999717,1979.0
1980,1618666452.652,1618666452.64748,1272.476685,-172.796463,-97.12332916,-141.1363373,-0.2,90.4,0.4000000000000057,-0.6000000000000056,1980.0
1981,1618666452.682,1618666452.67646,1239.509399,-145.0164948,-76.94283295,-122.9342499,-0.2,90.4,0.4000000000000057,-0.6000000000000056,1981.0
1982,1618666452.682,1618666452.67946,1250.710449,-150.7086182,-79.54954529,-109.6426468,-0.2,90.4,0.4000000000000057,-0.6000000000000056,1982.0
1983,1618666452.712,1618666452.70945,1274.447632,-147.6157227,-86.34120178,-135.2609558,-0.3,90.2,0.20000000000000284,-0.5000000000000029,1983.0
1984,1618666452.741,1618666452.7394302,-249.7131195,-145.0445404,-74.90645599,-69.57897186,-0.4,90.0,0.0,-0.4,1984.0
1985,1618666452.741,1618666452.74043,-211.4838562,-152.6589813,-76.23786163,-125.120224,-0.4,90.0,0.0,-0.4,1985.0
1986,1618666452.771,1618666452.7764099,-231.1968689,-145.7401581,-78.21252441,-126.4815445,-0.4,89.9,-0.09999999999999432,-0.3000000000000057,1986.0
