604,04-17,16:33:26.6858114+03:00,1618666406.68581,-0.4,89
605,04-17,16:33:26.6868141+03:00,1618666406.68681,-0.4,89
606,04-17,16:33:26.7137950+03:00,1618666406.71379,-0.4,89
607,04-17,16:33:26.7507756+03:00,1618666406.75078,-0.4,89
608,04-17,16:33:26.7517746+03:00,1618666406.75277,-0.4,89
609,04-17,16:33:26.7887524+03:00,1618666406.78875,-0.4,89
610,04-17,16:33:26.7897526+03:00,1618666406.78975,-0.4,89
611,04-17,16:33:26.8217341+03:00,1618666406.82173,-0.4,89
612,04-17,16:33:26.8227344+03:00,1618666406.82273,-0.4,89
613,04-17,16:33:26.8507186+03:00,1618666406.85072,-0.4,89
614,04-17,16:33:26.8797016+03:00,1618666406.8807,-0.4,89
615,04-17,16:33:26.8816988+03:00,1618666406.8817,-0.4,89
616,04-17,16:33:26.9116843+03:00,1618666406.91168,-0.4,89.1
617,04-17,16:33:26.9486643+03:00,1618666406.94966,-0.4,89.1
618,04-17,16:33:26.9506627+03:00,1618666406.95166,-0.4,89.1
619,04-17,16:33:26.9776456+03:00,1618666406.97765,-0.4,89
620,04-17,16:33:27.0136276+03:00,1618666407.01363,-0.4,89.1
621,04-17,16:33:27.0156277+03:00,1618666407.01662,-0.4,89.1
622,04-17,16:33:27.0406128+03:00,1618666407.04061,-0.4,89.1
623,04-17,16:33:27.0426061+03:00,1618666407.04261,-0.4,89.1
624,04-17,16:33:27.0725901+03:00,1618666407.07259,-0.4,89.1
625,04-17,16:33:27.1105668+03:00,1618666407.11057,-0.4,89.1
626,04-17,16:33:27.1115839+03:00,1618666407.11158,-0.4,89.1
627,04-17,16:33:27.1405500+03:00,1618666407.14055,-0.4,89.1
628,04-17,16:33:27.1415493+03:00,1618666407.14155,-0.4,89.1
629,04-17,16:33:27.1815287+03:00,1618666407.18153,-0.4,89.1
630,04-17,16:33:27.1825257+03:00,1618666407.18353,-0.4,89.1
631,04-17,16:33:27.2085255+03:00,1618666407.20853,-0.4,89.1
632,04-17,16:33:27.2394939+03:00,1618666407.23949,-0.4,89.1
633,04-17,16:33:27.2404932+03:00,1618666407.24049,-0.4,89.1
634,04-17,16:33:27.2774740+03:00,1618666407.27847,-0.4,89.1
635,04-17,16:33:27.3064538+03:00,1618666407.30645,-0.4,89.1
636,04-17,16:33:27.3074571+03:00,1618666407.30746,-0.4,89.1
637,04-17,16:33:27.3404431+03:00,1618666407.34044,-0.4,89.1
638,04-17,16:33:27.3434405+03:00,1618666407.34344,-0.4,89.1
639,04-17,16:33:27.3714173+03:00,1618666407.37142,-0.4,89.1
640,04-17,16:33:27.4053973+03:00,1618666407.4054,-0.4,89.1
641,04-17,16:33:27.4063968+03:00,1618666407.4064,-0.4,89.1
642,04-17,16:33:27.4353815+03:00,1618666407.43538,-0.4,89.1
643,04-17,16:33:27.4733582+03:00,1618666407.47436,-0.4,89.1
644,04-17,16:33:27.4763572+03:00,1618666407.47636,-0.4,89.1
645,04-17,16:33:27.5043413+03:00,1618666407.50434,-0.4,89.1
646,04-17,16:33:27.5053413+03:00,1618666407.50534,-0.4,89.1
647,04-17,16:33:27.5403199+03:00,1618666407.54032,-0.4,89.1
648,04-17,16:33:27.5413207+03:00,1618666407.54232,-0.4,89.1
649,04-17,16:33:27.5713032+03:00,1618666407.5713,-0.4,89.1
650,04-17,16:33:27.6002892+03:00,1618666407.60129,-0.4,89.1
651,04-17,16:33:27.6032833+03:00,1618666407.60328,-0.4,89.1
652,04-17,16:33:27.6362086+03:00,1618666407.63621,-0.4,89.2
653,04-17,16:33:27.6631940+03:00,1618666407.66319,-0.4,89.2
654,04-17,16:33:27.6641935+03:00,1618666407.66519,-0.4,89.2
655,04-17,16:33:27.7051665+03:00,1618666407.70517,-0.4,89.2
656,04-17,16:33:27.7061666+03:00,1618666407.70617,-0.4,89.2
657,04-17,16:33:27.7367467+03:00,1618666407.73675,-0.4,89.2
658,04-17,16:33:27.7687306+03:00,1618666407.76873,-0.4,89.2
659,04-17,16:33:27.7697299+03:00,1618666407.76973,-0.4,89.2
660,04-17,16:33:27.8027099+03:00,1618666407.80271,-0.4,89.2
661,04-17,16:33:27.8037089+03:00,1618666407.80371,-0.4,89.2
662,04-17,16:33:27.8336933+03:00,1618666407.83369,-0.4,89.2
663,04-17,16:33:27.8606764+03:00,1618666407.86068,-0.4,89.2
664,04-17,16:33:27.8616758+03:00,1618666407.86168,-0.4,89.2
665,04-17,16:33:27.8986568+03:00,1618666407.89866,-0.4,89.2
666,04-17,16:33:27.9006531+03:00,1618666407.90065,-0.4,89.2
667,04-17,16:33:27.9306358+03:00,1618666407.93064,-0.4,89.3
668,04-17,16:33:27.9696124+03:00,1618666407.97061,-0.4,89.3
669,04-17,16:33:27.9716141+03:00,1618666407.97161,-0.4,89.3
670,04-17,16:33:27.9975967+03:00,1618666407.9976,-0.4,89.3
671,04-17,16:33:28.0295782+03:00,1618666408.02958,-0.4,89.3
672,04-17,16:33:28.0305772+03:00,1618666408.03058,-0.4,89.3
673,04-17,16:33:28.0635588+03:00,1618666408.06356,-0.4,89.3
674,04-17,16:33:28.0645623+03:00,1618666408.06556,-0.4,89.3
675,04-17,16:33:28.0935445+03:00,1618666408.09354,-0.4,89.3
676,04-17,16:33:28.1245254+03:00,1618666408.12453,-0.4,89.3
677,04-17,16:33:28.1265269+03:00,1618666408.12653,-0.4,89.3
678,04-17,16:33:28.1605022+03:00,1618666408.1605,-0.4,89.3
679,04-17,16:33:28.1615017+03:00,1618666408.1615,-0.4,89.3
680,04-17,16:33:28.1914845+03:00,1618666408.19248,-0.4,89.3
